text,label
"A hearty fuck you to this ALL DAY sweep notice, targeting an individual unhoused resident in Chinatown. \n\nThis is so cruel, forcing someone to choose between guarding objects they need to survive (tents, medication) and going anywhere (work, doctor\'s appt).\n\n#ServicesNotSweeps pic.twitter.com/dhnqOMNfAc",profane
"#BorisJohnson dont forget your comb, not only for your toupee, but also for your pubic hair, you bloody\nTerrible Rat Urinating on Moral & Politics (a la #Trump )\nFuck you and just go away, thank you  pic.twitter.com/FOEwoXkq4I",profane
"She's furthering her agenda. THERE IS NO COMMUNAL HUE TO ANY OF IT. All of us are doctors here, trying to do our jobs, irrespective of religion (honestly, fuck religion), gender, sexuality et cetera. (/3)",profane
Fuck this noise pic.twitter.com/hagsuY2IEC,profane
"In many ways, thank fuck Rory Stewart is out. At least it means we can hate the Tories properly without being a bit confused that there's likeable one that's a cross between Doctor Who and Dobby the house elf.",profane
"MCU man babies believe Keanu Reeves was DESPERATE to play Doctor Strange, Silver Surfer or Yon-Rogg in Captain Marvel, but now Feige will ALLOW him into The Eternals \n\nThey are pissed he was Constantine for DC & he knew fuck all about Marvel comics when Shillider asked him?  pic.twitter.com/apOBs6ifeh",profane
Too many doctors on my fucking Facebook fuck off ,profane
"#gandinaaliabuse\nAdvir ranjan ch is from madrasa banerjees waste bengal, mc mps in house, rabul gandhi is just like my ass hole, dripping shit",profane
"His team can keep him away from the media, but #BorisJohnson was always going to manage to fuck things up. Those who are blaming the neighbours for Bojo attacking his girlfriend, REALLY, 2 Tory MPs in a matter of days attacking women and somehow it's ok. Both Not fit for office.",profane
Why does Boris Johnson have to talk about his personal life? If he doesnt want to he doesnt have to. Couldnt give a flying fuck anyway but people saying its a public interest need to get a life.,profane
1. What role did you play in Vote leave breaking the law?\n2. Why did you carry on lying about the bus?\n3. Why do you think you are fit for any office?\n4. Why don't you seek help to quit lying?\n5. What did you chat to Steve Bannon about?\n6. Why did you say fuck business? pic.twitter.com/DVM4dLzk8m,profane
why the FUCK isn't Gemma Chan playing Doctor Who yet pic.twitter.com/tBc6QzQn2w,profane
"This couple are separated by thousands of miles, on hunger strike, their daughter separated from her mum whilst she starves in jail. Why? Because Boris Johnson fucked up.\n\nThats one family. His ambition? To fuck an entire nation. #GeneralElectionNow pic.twitter.com/ALHhsuTYbz",profane
HOW THE FUCK CAN BABIES SIT IN WIERD WAYS LIKE THIS WITHOUT BREAKING THEIR WHOLE SHITS!?! #ItDontMakeNoSense pic.twitter.com/XcpoerAwfw,profane
@BorisJohnson just fuck off. The country fucking hates you. pic.twitter.com/0vmg3ZD9Ei,profane
Why the fuck are California legislators consulting actresses like Jessica Biel about vaccines when they should be listening to doctors!,profane
"@realDonaldTrump Naw, we're good.  Stay where you're at.    #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #yousuck   #liarinchief   #noclass   #moron   #ridusofthisdisease  #UnfollowTrump  ┌∏┐ (•˽•)┌∏┐",profane
"The thing is there will be some Herbert who will think this is a good idea and bloody do it. Jo Brand is classed as an alternative comedian, I always though alternative meant different to, so she is different to a comedian, meaning she isnt fucking funny #dickhead",profane
Lmfao look #rocky really is a #dickhead @BroteinShake4 @dontatme210 https://t.co/DsDrWFp3gc,profane
@MollyJongFast And of course they placed Hillary at the top of the list.  #TrumpIsATraitor   #TrumpsWorseThanNixon,profane
Its ALWAYS  #ObamaDay for me...     #FuckTrump  #ImpeachTrump,profane
"These fucking guys.  They are despicable.     MAKE AMERICA GREAT AGAIN by keeping the white guys' portraits on money, where they belong!    #Trump #TrumpLies #MAGAts #Cult45 #TrumpCrimeSyndicate #TrumpIsADisgrace #TrumpIsAFraud #GOP #resist #Resistance #TrumpIsATraitor https://t.co/ogzrs0vFGv",profane
@TheRealOJ32 piece of shit.  How the hell are you still alive ?   #prison #murderer,profane
This is the worst piece of shit I have read this day on the West Bengal Doctors issue. Apparently these doctors are behaving like doctors in Auschwitz.  😡🤬  #DoctorsFightBack #DoctorsStrike #DoctorsProtest #BengalDoctorsStrike #doctors_against_assualt https://t.co/4EjhDQ4Am3,profane
@realDonaldTrump @foxandfriends https://t.co/82t6017FuI    FALSE FLAG ANYONE?    Trump is creating fake reasons to go to war to distract from his legal troubles.    CLASSIC REPUBLICAN HORSESHIT    #ImpeachTrump2020     #JailTrump2021    #FuckTrump    #RepublicanExtinction2020    #VoteBlue2020    .    .    .    .,profane
"@TeamCornyn If we’re behind him, it’s because we’re preparing to fuck him up the ass with the full force and power of the United States Constitution. #fucktrump",profane
@senatemajldr U R a JOKE! U REPUBLICANS HAVE LOST UR BALLS FOLLOWING THIS #DICKHEAD! DO UR FUCKING JOB!,profane
What a load of bull shit #BorisJohnsonShouldNotBePM https://t.co/1L41QukVIC,profane
@HenriettaHumpl1 Your subject matter doesn't matter . Bye Bye dickhead #dickhead #auspol,profane
"holy wtf, batman?!? #fucktrump https://t.co/kFxP6RKhbd",profane
@gailendavid @PressSec @realDonaldTrump They're going to quickly throw her ass in a retirement home and be done with her as soon as they get the chance. #FUCKTRUMP,profane
"@iancarty123 So, @senatemajldr’s home state would have all the underage girls potentially impregnated by this pastor forced to give birth to his children next year?    Damn, #Kentucky! Even I threw up in my mouth a little!    Mitch is pro-#rapist, pro-#pedophile and pro-#ForcedBirth. Nice. 🤢",profane
Another horrible decision by the umpire. Umpiring has been off the worst quality this @cricketworldcup. Why the fuck a team suffer because of a human error? #ShameOnICC #ENGvWI #CWC19,profane
25 years ago today this bastard had handcuffs on &amp; was where he needs to be; JAIL!! To join Twitter around the anniversary of the butchering of 2 people he killed (he was found GUILTY in civil suit) is sick #murderer #RememberRonandNicole #OJSimpson https://t.co/0ET63xpkfh,profane
@RealSkipBayless You are quite the #douchebag,profane
@slwh What a #dickhead,profane
@karoljeanne11 @Psychictaxi @MrsUsa3 @RED_IN_PA @Real_AzKyle @judgejed1 @TwistedOne96 @rogueranger23 @Randal68052371 @RickLRobbins @unctarheels5633 @wwoodward921 @JoItalia_PhD @cyberwalkers @saywhn @david92264 @KirolosSam @Long1Ryder @SRex41563921 @RomesburgJeremy @Truthseaker10 @mystormee @01ravenking @POTUS @AnthonyGuidera @imthemommy6 @NationalistOf @staggerlee422 @johninphx @kay89266490 @roseandkim @TakebackUSA2 @mysterypatriot7 @Pinkie_CLC @az_grl @AZk8LovPet @donjean13 @LindaMusgrove9 @NikkythaBee @LoveCovfefe2020 @KittyCa29252463 @Jasmine8137488 @tonnabonnona @hummingbird102 @SuzieMcCloud @james960909 @shabeau2 @RealReginaC @ConiJSteel .  Holy SH*T!!!  Gotta agree with BOTH you patriots on that #DoucheBag!    I’m just gonna leave this here...⤵️⤵️🤣😂🤣    #PrimaryRomney  #DrainTheSwamp https://t.co/73ntQFBRGd,profane
Why the FUCK did Doris mention demar lmfaooooo. #dickhead,profane
"simply put, trump doesn't give a fatflyingfuck about our national security. he's oblivious to the fact that his actions, and/or lack of, have put in peril every person on the planet, all to feed his ego fantasy of being king of the world. #fucktrump https://t.co/pKkz4tcfBv",profane
😂😂😂😂😂😂 fucking dumbass. He's probably never even finished a book. #TrumpsWorseThanNixon #TrumpsAnInternationalDisgrace #TrumpIsNotAboveTheLaw #TrumpIsAMoron #TrumpIsATraitor https://t.co/AEWxZSjtXv,profane
Trump asserts executive privilege over Census documents. THIS IS TOTAL FUCKING BULLSHIT!! Are there no limits to the power of this DICTATOR?! What are the grounds for the executive privilege? #FuckTrump  https://t.co/WTkOpkLMit,profane
@shepnewsteam is explaining the law of supply and demand pertaining to umbrellas during rainstorms?  GTFO you moron.  #FoxNews #Douchebag,profane
#TrumpIsATraitor   #ImpeachTrumpNow   You have accomplished NOTHING except TOTAL DESTRUCTION of the  achievements of your Respected Predecessor which benefitted the USA. You are DEMOLISHING everything THAT MADE AMERICA GREAT.   YOU REALLY ARE AN UTTER MORON. https://t.co/jFTIqRaPl2,profane
Fucking #Trump is ruining everything!!!! My poor #smallbusiness 😿 #fucktrump #TrumpResignNOW https://t.co/TrRwNf8XzI,profane
#TraitorTot @realDonaldTrump is a fascist asshole himself.    #TrumpFascism is what he pathetically excels at and can't deny the fact that he's responsible for destroying our country on the world stage.    #TrumpIsADisgrace #TrumpsWorseThanNixon #TRUMPSUNFIT #TrumpIsATraitor https://t.co/Y5iW8Is7o5,profane
Sunday matchum rain varum pola ...    Fuck world cup     #ShameOnICC,profane
#fucktrump #trump2020  TRUMP IS A USELESS FUCKING IDIOT    HIS COMMENTS IN BIDEN HAVE NO VALUE    EXCLUSIVE: President Trump hits Joe Biden on policy flips: 'He has recalibrated on everything' - ABC News -  via @ABC https://t.co/EDwJ3dEZkq,profane
Happy #JohnMcCainDay     #ImpeachTrumpNow     #FuckTrump   #FuckTrumpJunior https://t.co/YQYuELZd7I,profane
A brilliant spoof of this moron being tipped by morons for PM. Goes to show just how embarrassing politics is in this small minded country. #BorisJohnsonShouldNotBePM https://t.co/vS7rO5zNbX,profane
"@realDonaldTrump DUDE, just because you keep repeating it, does NOT make it true.      #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #yousuck   #liarinchief   #noclass   #moron   #ridusofthisdisease  #UnfollowTrump  ┌∏┐ (•˽•)┌∏┐",profane
@GodcallsBS What an idiot. This asshole thinks he’s fucking #SamGiancana #FuckTrump,profane
@Kats_GA @essenviews Yep. Same here! I thought I was pretty savvy. I joined twitter cuz I knew #TrumpIsATraitor then I realized the whole GOP are nothing but scum. That was the real game changer for me. #FuckTrump and #FuckTheGOP,profane
"@respectmyblog @SInow I’m usually a little more eloquent with my words, but growing up in Southern California and watching this all happen literally in my face only elicits a three-word response when I think of O.J.; Fuck You, O.J. Yes, I’d say it to his face, too. #Murderer",profane
#StayStrongDelhiSikhs #ISupportDelhiSikhs and yeah #FuckDelhiPolice  Yeh le tag bhi kar diya @DelhiPolice you will get international protests and be exposed soon.,profane
No weekend would be complete without some drilling hammering sawing and sanding from next door #dickhead,profane
@badendido @terrycurran_11 In my defence I do blame the local beer holy mother of Jesus it was strong 😵.. Because of the stoppage in the first half when the Ref blew for half time .. I thought it was full Time and started heading out the ground #dickhead,profane
@wics_abc20 Screw 45 and bring back Joe Crain!!  #JohnMcCainDayJune14th   #TrumpisaTraitor https://t.co/6vdIZt2gGg,profane
"Shame on you @BelieveDigital France for inviting paresh naik to your office in Paris ,he is a rapist, Fire him.  #rapist #Shame #France #paris",profane
@wvjoe911 All old white men. Jesus help us.  #FuckEvangelicals #FuckTrump #FuckGOP,profane
"Yup, its definitely still #FuckTrump!!! https://t.co/8Z6MGKx5WT",profane
My Body My Choice. FU @realDonaldTrump. Love Trumps Hate #douchebag #stupid #MoronInChief #hatefulTrump https://t.co/vFsR2pIVNq,profane
fuck trump and his #northKorea bullshit    #fuckTrump,profane
"Pubes caught in your zipper 49%, Trump 41% #FuckTrump https://t.co/Q3rolRbQMj",profane
"Migrants in Custody at Hospitals Are Treated Like Felons, Doctors Say #Resist #ResistTrump #FuckTrump https://t.co/v5RAvA85tR",profane
How to fuck your footie career before its even started #dickhead https://t.co/LlUzAdLdVL,profane
"@realDonaldTrump Same BS from your mouth, different day. Do your job and quit whining. #moroninchief #IdiotInChief #idiotTrump #MoronPresident #lyingTrump #DerangedDonald #DerangedDonnie #crybaby https://t.co/r7GWw6WYsc",profane
#JoseBaez ur right those men w/never have #justice b/c u go their #murderer off n #society is lucky #AaronHernandez is 💀 so u can’t get his #thug ass off on appeal 2 keep killing,profane
"Hmmm, well then maybe he shouldn’t suck ass at EVERYTHING every single day. #TrumpIsACriminal #TrumpIsATraitor #TrumpIsTheEnemyOfThePeople #TrumpIsTheWorst #ImpeachTrumpNow #JohhMcCainDay https://t.co/21u6tm5QRk",profane
@JustinTrudeau You meant to say you need a Sippy Cup or Baby Bottle.  Holy are you HIGH AS FUK? #trudeauisaclown #FakeFeminist #LittlePotato #liar #dickhead #climatehoax #fearmonger #trudeauneedsanipple,profane
"“I think I’d like to hear it,” - Trump when asked if he would accept foreign opposition research aid.      You are not being a patriotic American if you still support Trump. He is fucking all of America over, including you.     #fucktrump #TrumpIsACriminal #TrumpIsADisgrace",profane
@BarryLowday    Whip out the beer cans and REVERSE it    #DICKHEAD,profane
I’ll never forgive this motherfucker or all the people that covered for him #complicit #rapist #fuckBrettKavanaugh https://t.co/C6ritwkXv7,profane
"@realDonaldTrump This daft orange shitgibbon has no clue how tariffs work. China or whatever country doesn't pay for it, the country  IMPORTING the product pays for and that is passed right along to the consumer. Tariffs rip even more money out of U.S. consumer's wallets. #FUCKTRUMP #ResignNow",profane
"@MeckeringBoy Or all of the above, and some. He really does take the term #Dickhead to a new level.",profane
"@TheRealOJ32 #STFU #murderer we really just wish you would disappear and get out of the public arena.  People in your life may be too scared of you, and all the star struck ass kissers may not care, but most of us do.  Are you too stupid to notice?!!    #NeverForget   #Nicolesimpson  #RonGoldman",profane
